plan_exercise_id,plan_day_id,plan_id,exercise_order,exercise_id,sets,reps,rir_target,rest_seconds,tempo,superset_group,note
WPE000773,WPD00133,WP0040,5,EX00108,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000774,WPD00133,WP0040,6,EX00203,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000775,WPD00134,WP0040,1,EX00173,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000776,WPD00134,WP0040,2,EX00094,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000777,WPD00134,WP0040,3,EX00143,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000778,WPD00134,WP0040,4,EX00160,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000779,WPD00134,WP0040,5,EX00197,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000780,WPD00134,WP0040,6,EX00128,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000781,WPD00135,WP0040,1,EX00105,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000782,WPD00135,WP0040,2,EX00197,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000783,WPD00135,WP0040,3,EX00104,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000784,WPD00135,WP0040,4,EX00119,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000785,WPD00135,WP0040,5,EX00113,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000786,WPD00136,WP0041,1,EX00167,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000787,WPD00136,WP0041,2,EX00086,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000788,WPD00136,WP0041,3,EX00006,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000789,WPD00136,WP0041,4,EX00062,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000790,WPD00136,WP0041,5,EX00199,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000791,WPD00136,WP0041,6,EX00201,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000792,WPD00137,WP0041,1,EX00071,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000793,WPD00137,WP0041,2,EX00189,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000794,WPD00137,WP0041,3,EX00018,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000795,WPD00137,WP0041,4,EX00040,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000796,WPD00137,WP0041,5,EX00106,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000797,WPD00137,WP0041,6,EX00128,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000798,WPD00138,WP0041,1,EX00153,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000799,WPD00138,WP0041,2,EX00155,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000800,WPD00138,WP0041,3,EX00054,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000801,WPD00138,WP0041,4,EX00048,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000802,WPD00138,WP0041,5,EX00064,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000803,WPD00138,WP0041,6,EX00056,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000804,WPD00139,WP0041,1,EX00185,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000805,WPD00139,WP0041,2,EX00168,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000806,WPD00139,WP0041,3,EX00077,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000807,WPD00139,WP0041,4,EX00189,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000808,WPD00139,WP0041,5,EX00093,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000809,WPD00139,WP0041,6,EX00095,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000810,WPD00140,WP0042,1,EX00169,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000811,WPD00140,WP0042,2,EX00095,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000812,WPD00140,WP0042,3,EX00007,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000813,WPD00140,WP0042,4,EX00055,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000814,WPD00140,WP0042,5,EX00113,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000815,WPD00140,WP0042,6,EX00127,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000816,WPD00141,WP0042,1,EX00176,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000817,WPD00141,WP0042,2,EX00094,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000818,WPD00141,WP0042,3,EX00045,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000819,WPD00141,WP0042,4,EX00160,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000820,WPD00141,WP0042,5,EX00104,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000821,WPD00141,WP0042,6,EX00128,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000822,WPD00142,WP0042,1,EX00105,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000823,WPD00142,WP0042,2,EX00113,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000824,WPD00142,WP0042,3,EX00108,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000825,WPD00142,WP0042,4,EX00198,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000826,WPD00142,WP0042,5,EX00199,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000827,WPD00143,WP0043,1,EX00173,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000828,WPD00143,WP0043,2,EX00184,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000829,WPD00143,WP0043,3,EX00001,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000830,WPD00143,WP0043,4,EX00160,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000831,WPD00143,WP0043,5,EX00197,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000832,WPD00143,WP0043,6,EX00127,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000833,WPD00144,WP0043,1,EX00075,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000834,WPD00144,WP0043,2,EX00093,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000835,WPD00144,WP0043,3,EX00034,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000836,WPD00144,WP0043,4,EX00155,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000837,WPD00144,WP0043,5,EX00197,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000838,WPD00144,WP0043,6,EX00204,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000839,WPD00145,WP0043,1,EX00040,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000840,WPD00145,WP0043,2,EX00050,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000841,WPD00145,WP0043,3,EX00054,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000842,WPD00145,WP0043,4,EX00063,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000843,WPD00145,WP0043,5,EX00048,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000844,WPD00145,WP0043,6,EX00152,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000845,WPD00146,WP0043,1,EX00167,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000846,WPD00146,WP0043,2,EX00189,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000847,WPD00146,WP0043,3,EX00168,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000848,WPD00146,WP0043,4,EX00078,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000849,WPD00146,WP0043,5,EX00071,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000850,WPD00146,WP0043,6,EX00083,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000851,WPD00147,WP0044,1,EX00080,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000852,WPD00147,WP0044,2,EX00094,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000853,WPD00147,WP0044,3,EX00001,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000854,WPD00147,WP0044,4,EX00160,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000855,WPD00147,WP0044,5,EX00195,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000856,WPD00147,WP0044,6,EX00122,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000857,WPD00148,WP0044,1,EX00083,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000858,WPD00148,WP0044,2,EX00091,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000859,WPD00148,WP0044,3,EX00138,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000860,WPD00148,WP0044,4,EX00050,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000861,WPD00148,WP0044,5,EX00106,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000862,WPD00148,WP0044,6,EX00128,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000863,WPD00149,WP0044,1,EX00199,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000864,WPD00149,WP0044,2,EX00108,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000865,WPD00149,WP0044,3,EX00195,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000866,WPD00149,WP0044,4,EX00198,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000867,WPD00149,WP0044,5,EX00119,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000868,WPD00150,WP0045,1,EX00176,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000869,WPD00150,WP0045,2,EX00178,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000870,WPD00150,WP0045,3,EX00016,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000871,WPD00150,WP0045,4,EX00153,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000872,WPD00150,WP0045,5,EX00198,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000873,WPD00150,WP0045,6,EX00123,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000874,WPD00151,WP0045,1,EX00173,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000875,WPD00151,WP0045,2,EX00093,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000876,WPD00151,WP0045,3,EX00143,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000877,WPD00151,WP0045,4,EX00054,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000878,WPD00151,WP0045,5,EX00105,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000879,WPD00151,WP0045,6,EX00125,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000880,WPD00152,WP0045,1,EX00152,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000881,WPD00152,WP0045,2,EX00055,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000882,WPD00152,WP0045,3,EX00151,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000883,WPD00152,WP0045,4,EX00063,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000884,WPD00152,WP0045,5,EX00054,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000885,WPD00152,WP0045,6,EX00037,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000886,WPD00153,WP0045,1,EX00091,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000887,WPD00153,WP0045,2,EX00191,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000888,WPD00153,WP0045,3,EX00178,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000889,WPD00153,WP0045,4,EX00188,3,10-20,1-2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000890,WPD00153,WP0045,5,EX00168,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000891,WPD00153,WP0045,6,EX00079,3,10-20,2,45,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000892,WPD00154,WP0046,1,EX00083,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000893,WPD00154,WP0046,2,EX00180,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000894,WPD00154,WP0046,3,EX00031,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000895,WPD00154,WP0046,4,EX00065,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000896,WPD00154,WP0046,5,EX00109,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000897,WPD00154,WP0046,6,EX00200,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000898,WPD00155,WP0046,1,EX00171,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000899,WPD00155,WP0046,2,EX00180,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000900,WPD00155,WP0046,3,EX00025,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000901,WPD00155,WP0046,4,EX00147,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000902,WPD00155,WP0046,5,EX00109,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000903,WPD00155,WP0046,6,EX00120,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000904,WPD00156,WP0046,1,EX00195,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000905,WPD00156,WP0046,2,EX00111,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000906,WPD00156,WP0046,3,EX00122,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000907,WPD00156,WP0046,4,EX00116,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000908,WPD00156,WP0046,5,EX00197,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000909,WPD00157,WP0047,1,EX00174,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000910,WPD00157,WP0047,2,EX00087,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000911,WPD00157,WP0047,3,EX00161,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000912,WPD00157,WP0047,4,EX00146,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000913,WPD00157,WP0047,5,EX00105,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000914,WPD00157,WP0047,6,EX00130,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000915,WPD00158,WP0047,1,EX00176,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000916,WPD00158,WP0047,2,EX00177,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000917,WPD00158,WP0047,3,EX00001,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000918,WPD00158,WP0047,4,EX00052,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000919,WPD00158,WP0047,5,EX00110,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000920,WPD00158,WP0047,6,EX00203,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000921,WPD00159,WP0047,1,EX00108,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000922,WPD00159,WP0047,2,EX00106,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000923,WPD00159,WP0047,3,EX00119,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000924,WPD00159,WP0047,4,EX00198,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000925,WPD00159,WP0047,5,EX00112,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000926,WPD00160,WP0048,1,EX00022,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000927,WPD00160,WP0048,2,EX00044,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000928,WPD00160,WP0048,3,EX00140,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000929,WPD00160,WP0048,4,EX00026,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000930,WPD00160,WP0048,5,EX00046,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000931,WPD00160,WP0048,6,EX00006,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000932,WPD00161,WP0048,1,EX00190,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000933,WPD00161,WP0048,2,EX00090,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000934,WPD00161,WP0048,3,EX00179,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000935,WPD00161,WP0048,4,EX00103,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000936,WPD00161,WP0048,5,EX00093,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000937,WPD00161,WP0048,6,EX00089,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000938,WPD00162,WP0048,1,EX00149,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000939,WPD00162,WP0048,2,EX00152,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000940,WPD00162,WP0048,3,EX00039,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000941,WPD00162,WP0048,4,EX00047,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000942,WPD00162,WP0048,5,EX00058,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000943,WPD00162,WP0048,6,EX00061,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000944,WPD00163,WP0048,1,EX00083,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000945,WPD00163,WP0048,2,EX00183,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000946,WPD00163,WP0048,3,EX00074,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000947,WPD00163,WP0048,4,EX00096,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000948,WPD00163,WP0048,5,EX00075,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000949,WPD00163,WP0048,6,EX00184,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000950,WPD00164,WP0049,1,EX00006,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000951,WPD00164,WP0049,2,EX00044,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000952,WPD00164,WP0049,3,EX00025,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000953,WPD00164,WP0049,4,EX00142,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000954,WPD00164,WP0049,5,EX00139,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000955,WPD00164,WP0049,6,EX00016,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000956,WPD00165,WP0049,1,EX00100,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000957,WPD00165,WP0049,2,EX00168,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000958,WPD00165,WP0049,3,EX00078,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000959,WPD00165,WP0049,4,EX00083,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000960,WPD00165,WP0049,5,EX00098,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000961,WPD00165,WP0049,6,EX00171,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000962,WPD00166,WP0049,1,EX00059,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000963,WPD00166,WP0049,2,EX00147,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000964,WPD00166,WP0049,3,EX00155,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000965,WPD00166,WP0049,4,EX00037,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
