query_id,user_query_vi,system_hint,prompt_style,intent,target_type,target_id,expected_response_vi,tags
Q0000037,Giải thích giúp mình Lỗi thường gặp khi tập Đẩy ngực phẳng với máy là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000010,"Các lỗi hay gặp ở Đẩy ngực phẳng với máy gồm: Bật ngực quá mức; cổ tay gập; nảy tạ khỏi ngực; khuỷu tay xoè ngang hoàn toàn; mất độ siết lưng trên. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Đẩy ngực phẳng với máy
Q0000038,Lỗi thường gặp khi tập Đẩy ngực phẳng với máy là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000010,"Các lỗi hay gặp ở Đẩy ngực phẳng với máy gồm: Bật ngực quá mức; cổ tay gập; nảy tạ khỏi ngực; khuỷu tay xoè ngang hoàn toàn; mất độ siết lưng trên. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Đẩy ngực phẳng với máy
Q0000039,Tư vấn nhanh: Lỗi thường gặp khi tập Đẩy ngực phẳng với máy là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000010,"Các lỗi hay gặp ở Đẩy ngực phẳng với máy gồm: Bật ngực quá mức; cổ tay gập; nảy tạ khỏi ngực; khuỷu tay xoè ngang hoàn toàn; mất độ siết lưng trên. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Đẩy ngực phẳng với máy
Q0000040,Lỗi thường gặp khi tập Đẩy ngực phẳng với máy là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000010,"Các lỗi hay gặp ở Đẩy ngực phẳng với máy gồm: Bật ngực quá mức; cổ tay gập; nảy tạ khỏi ngực; khuỷu tay xoè ngang hoàn toàn; mất độ siết lưng trên. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Đẩy ngực phẳng với máy
Q0000041,Cho mình hỏi Nên tập Đẩy ngực phẳng với máy bao nhiêu set và rep?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000011,"Với mục tiêu tăng cơ, Đẩy ngực phẳng với máy thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 3-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 75 giây và giữ tempo gợi ý 3-1-1-0.",set rep|Đẩy ngực phẳng với máy|programming
Q0000042,Giải thích giúp mình Nên tập Đẩy ngực phẳng với máy bao nhiêu set và rep?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000011,"Với mục tiêu tăng cơ, Đẩy ngực phẳng với máy thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 3-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 75 giây và giữ tempo gợi ý 3-1-1-0.",set rep|Đẩy ngực phẳng với máy|programming
Q0000043,Tư vấn nhanh: Nên tập Đẩy ngực phẳng với máy bao nhiêu set và rep?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000011,"Với mục tiêu tăng cơ, Đẩy ngực phẳng với máy thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 3-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 75 giây và giữ tempo gợi ý 3-1-1-0.",set rep|Đẩy ngực phẳng với máy|programming
Q0000044,Nên tập Đẩy ngực phẳng với máy bao nhiêu set và rep?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000011,"Với mục tiêu tăng cơ, Đẩy ngực phẳng với máy thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 3-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 75 giây và giữ tempo gợi ý 3-1-1-0.",set rep|Đẩy ngực phẳng với máy|programming
Q0000045,"Nếu không có máy tập, ghế tập thì thay bài Đẩy ngực phẳng với máy bằng gì?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000012,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Chọn máy chest press hoặc giảm ROM, giảm tạ, tập với huấn luyện viên hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng tải, thêm pause ở đáy, tăng set, hoặc chuyển sang biến thể barbell tự do.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.","thay bài|equipment|Đẩy ngực phẳng với máy|Máy tập, Ghế tập"
Q0000046,"Giải thích giúp mình Nếu không có máy tập, ghế tập thì thay bài Đẩy ngực phẳng với máy bằng gì?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000012,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Chọn máy chest press hoặc giảm ROM, giảm tạ, tập với huấn luyện viên hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng tải, thêm pause ở đáy, tăng set, hoặc chuyển sang biến thể barbell tự do.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.","thay bài|equipment|Đẩy ngực phẳng với máy|Máy tập, Ghế tập"
Q0000047,"Tư vấn nhanh: Nếu không có máy tập, ghế tập thì thay bài Đẩy ngực phẳng với máy bằng gì?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000012,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Chọn máy chest press hoặc giảm ROM, giảm tạ, tập với huấn luyện viên hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng tải, thêm pause ở đáy, tăng set, hoặc chuyển sang biến thể barbell tự do.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.","thay bài|equipment|Đẩy ngực phẳng với máy|Máy tập, Ghế tập"
Q0000048,"Nếu không có máy tập, ghế tập thì thay bài Đẩy ngực phẳng với máy bằng gì?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000012,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Chọn máy chest press hoặc giảm ROM, giảm tạ, tập với huấn luyện viên hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng tải, thêm pause ở đáy, tăng set, hoặc chuyển sang biến thể barbell tự do.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.","thay bài|equipment|Đẩy ngực phẳng với máy|Máy tập, Ghế tập"
Q0000049,Cho mình hỏi Cách tập đúng bài Đẩy ngực phẳng với máy smith là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000013,"Đẩy ngực phẳng với máy smith chủ yếu tác động vào ngực. Hãy bắt đầu với setup: Thiết lập ghế phẳng, siết vai sau, đặt chân chắc trên sàn. Trong lúc thực hiện: Hạ tạ có kiểm soát về vùng ngực, khuỷu tay hơi khép, đẩy lên theo quỹ đạo ổn định đến gần duỗi hết tay. Nhịp thở gợi ý: Hít vào khi hạ tạ, thở ra khi đẩy tạ lên. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Đẩy ngực phẳng với máy smith|Ngực
Q0000050,Mình muốn biết Cách tập đúng bài Đẩy ngực phẳng với máy smith là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000013,"Đẩy ngực phẳng với máy smith chủ yếu tác động vào ngực. Hãy bắt đầu với setup: Thiết lập ghế phẳng, siết vai sau, đặt chân chắc trên sàn. Trong lúc thực hiện: Hạ tạ có kiểm soát về vùng ngực, khuỷu tay hơi khép, đẩy lên theo quỹ đạo ổn định đến gần duỗi hết tay. Nhịp thở gợi ý: Hít vào khi hạ tạ, thở ra khi đẩy tạ lên. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Đẩy ngực phẳng với máy smith|Ngực
Q0000051,Cách tập đúng bài Đẩy ngực phẳng với máy smith là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000013,"Đẩy ngực phẳng với máy smith chủ yếu tác động vào ngực. Hãy bắt đầu với setup: Thiết lập ghế phẳng, siết vai sau, đặt chân chắc trên sàn. Trong lúc thực hiện: Hạ tạ có kiểm soát về vùng ngực, khuỷu tay hơi khép, đẩy lên theo quỹ đạo ổn định đến gần duỗi hết tay. Nhịp thở gợi ý: Hít vào khi hạ tạ, thở ra khi đẩy tạ lên. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Đẩy ngực phẳng với máy smith|Ngực
Q0000052,Cách tập đúng bài Đẩy ngực phẳng với máy smith là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000013,"Đẩy ngực phẳng với máy smith chủ yếu tác động vào ngực. Hãy bắt đầu với setup: Thiết lập ghế phẳng, siết vai sau, đặt chân chắc trên sàn. Trong lúc thực hiện: Hạ tạ có kiểm soát về vùng ngực, khuỷu tay hơi khép, đẩy lên theo quỹ đạo ổn định đến gần duỗi hết tay. Nhịp thở gợi ý: Hít vào khi hạ tạ, thở ra khi đẩy tạ lên. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Đẩy ngực phẳng với máy smith|Ngực
Q0000053,Mình muốn biết Lỗi thường gặp khi tập Đẩy ngực phẳng với máy smith là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000014,"Các lỗi hay gặp ở Đẩy ngực phẳng với máy smith gồm: Bật ngực quá mức; cổ tay gập; nảy tạ khỏi ngực; khuỷu tay xoè ngang hoàn toàn; mất độ siết lưng trên. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Đẩy ngực phẳng với máy smith
Q0000054,Lỗi thường gặp khi tập Đẩy ngực phẳng với máy smith là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000014,"Các lỗi hay gặp ở Đẩy ngực phẳng với máy smith gồm: Bật ngực quá mức; cổ tay gập; nảy tạ khỏi ngực; khuỷu tay xoè ngang hoàn toàn; mất độ siết lưng trên. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Đẩy ngực phẳng với máy smith
Q0000055,Tư vấn nhanh: Lỗi thường gặp khi tập Đẩy ngực phẳng với máy smith là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000014,"Các lỗi hay gặp ở Đẩy ngực phẳng với máy smith gồm: Bật ngực quá mức; cổ tay gập; nảy tạ khỏi ngực; khuỷu tay xoè ngang hoàn toàn; mất độ siết lưng trên. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Đẩy ngực phẳng với máy smith
Q0000056,Lỗi thường gặp khi tập Đẩy ngực phẳng với máy smith là gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000014,"Các lỗi hay gặp ở Đẩy ngực phẳng với máy smith gồm: Bật ngực quá mức; cổ tay gập; nảy tạ khỏi ngực; khuỷu tay xoè ngang hoàn toàn; mất độ siết lưng trên. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Đẩy ngực phẳng với máy smith
Q0000057,Mình muốn biết Nên tập Đẩy ngực phẳng với máy smith bao nhiêu set và rep?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000015,"Với mục tiêu tăng cơ, Đẩy ngực phẳng với máy smith thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 3-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 90 giây và giữ tempo gợi ý 3-1-1-0.",set rep|Đẩy ngực phẳng với máy smith|programming
Q0000058,Tư vấn nhanh: Nên tập Đẩy ngực phẳng với máy smith bao nhiêu set và rep?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000015,"Với mục tiêu tăng cơ, Đẩy ngực phẳng với máy smith thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 3-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 90 giây và giữ tempo gợi ý 3-1-1-0.",set rep|Đẩy ngực phẳng với máy smith|programming
Q0000059,Nên tập Đẩy ngực phẳng với máy smith bao nhiêu set và rep?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000015,"Với mục tiêu tăng cơ, Đẩy ngực phẳng với máy smith thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 3-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 90 giây và giữ tempo gợi ý 3-1-1-0.",set rep|Đẩy ngực phẳng với máy smith|programming
Q0000060,Nên tập Đẩy ngực phẳng với máy smith bao nhiêu set và rep?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000015,"Với mục tiêu tăng cơ, Đẩy ngực phẳng với máy smith thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 3-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 90 giây và giữ tempo gợi ý 3-1-1-0.",set rep|Đẩy ngực phẳng với máy smith|programming
Q0000061,"Mình muốn biết Nếu không có máy smith, ghế tập thì thay bài Đẩy ngực phẳng với máy smith bằng gì?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ000016,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Chọn máy chest press hoặc giảm ROM, giảm tạ, tập với huấn luyện viên hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng tải, thêm pause ở đáy, tăng set, hoặc chuyển sang biến thể barbell tự do.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.","thay bài|equipment|Đẩy ngực phẳng với máy smith|Máy smith, Ghế tập"
