query_id,query_text,intent,target_type,target_id,language,difficulty_scope,tags
Q0000131,Cách tập đúng bài Đẩy ngực dốc xuống với tạ đòn là gì?,faq_lookup,faq,FAQ000033,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với tạ đòn|Ngực
Q0000132,Cách tập đúng bài Đẩy ngực dốc xuống với tạ đòn là gì?,faq_lookup,faq,FAQ000033,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với tạ đòn|Ngực
Q0000133,Lỗi thường gặp khi tập Đẩy ngực dốc xuống với tạ đòn là gì?,faq_lookup,faq,FAQ000034,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với tạ đòn
Q0000134,Tư vấn nhanh: Lỗi thường gặp khi tập Đẩy ngực dốc xuống với tạ đòn là gì?,faq_lookup,faq,FAQ000034,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với tạ đòn
Q0000135,Giải thích giúp mình Lỗi thường gặp khi tập Đẩy ngực dốc xuống với tạ đòn là gì?,faq_lookup,faq,FAQ000034,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với tạ đòn
Q0000136,Lỗi thường gặp khi tập Đẩy ngực dốc xuống với tạ đòn là gì?,faq_lookup,faq,FAQ000034,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với tạ đòn
Q0000137,Nên tập Đẩy ngực dốc xuống với tạ đòn bao nhiêu set và rep?,faq_lookup,faq,FAQ000035,vi,all,set rep|Đẩy ngực dốc xuống với tạ đòn|programming
Q0000138,Giải thích giúp mình Nên tập Đẩy ngực dốc xuống với tạ đòn bao nhiêu set và rep?,faq_lookup,faq,FAQ000035,vi,all,set rep|Đẩy ngực dốc xuống với tạ đòn|programming
Q0000139,Cho mình hỏi Nên tập Đẩy ngực dốc xuống với tạ đòn bao nhiêu set và rep?,faq_lookup,faq,FAQ000035,vi,all,set rep|Đẩy ngực dốc xuống với tạ đòn|programming
Q0000140,Nên tập Đẩy ngực dốc xuống với tạ đòn bao nhiêu set và rep?,faq_lookup,faq,FAQ000035,vi,all,set rep|Đẩy ngực dốc xuống với tạ đòn|programming
Q0000141,"Giải thích giúp mình Nếu không có tạ đòn, ghế tập thì thay bài Đẩy ngực dốc xuống với tạ đòn bằng gì?",faq_lookup,faq,FAQ000036,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với tạ đòn|Tạ đòn, Ghế tập"
Q0000142,"Mình muốn biết Nếu không có tạ đòn, ghế tập thì thay bài Đẩy ngực dốc xuống với tạ đòn bằng gì?",faq_lookup,faq,FAQ000036,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với tạ đòn|Tạ đòn, Ghế tập"
Q0000143,"Nếu không có tạ đòn, ghế tập thì thay bài Đẩy ngực dốc xuống với tạ đòn bằng gì?",faq_lookup,faq,FAQ000036,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với tạ đòn|Tạ đòn, Ghế tập"
Q0000144,"Nếu không có tạ đòn, ghế tập thì thay bài Đẩy ngực dốc xuống với tạ đòn bằng gì?",faq_lookup,faq,FAQ000036,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với tạ đòn|Tạ đòn, Ghế tập"
Q0000145,Cho mình hỏi Cách tập đúng bài Đẩy ngực dốc xuống với tạ đơn là gì?,faq_lookup,faq,FAQ000037,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với tạ đơn|Ngực
Q0000146,Mình muốn biết Cách tập đúng bài Đẩy ngực dốc xuống với tạ đơn là gì?,faq_lookup,faq,FAQ000037,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với tạ đơn|Ngực
Q0000147,Giải thích giúp mình Cách tập đúng bài Đẩy ngực dốc xuống với tạ đơn là gì?,faq_lookup,faq,FAQ000037,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với tạ đơn|Ngực
Q0000148,Cách tập đúng bài Đẩy ngực dốc xuống với tạ đơn là gì?,faq_lookup,faq,FAQ000037,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với tạ đơn|Ngực
Q0000149,Lỗi thường gặp khi tập Đẩy ngực dốc xuống với tạ đơn là gì?,faq_lookup,faq,FAQ000038,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với tạ đơn
Q0000150,Cho mình hỏi Lỗi thường gặp khi tập Đẩy ngực dốc xuống với tạ đơn là gì?,faq_lookup,faq,FAQ000038,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với tạ đơn
Q0000151,Mình muốn biết Lỗi thường gặp khi tập Đẩy ngực dốc xuống với tạ đơn là gì?,faq_lookup,faq,FAQ000038,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với tạ đơn
Q0000152,Lỗi thường gặp khi tập Đẩy ngực dốc xuống với tạ đơn là gì?,faq_lookup,faq,FAQ000038,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với tạ đơn
Q0000153,Tư vấn nhanh: Nên tập Đẩy ngực dốc xuống với tạ đơn bao nhiêu set và rep?,faq_lookup,faq,FAQ000039,vi,all,set rep|Đẩy ngực dốc xuống với tạ đơn|programming
Q0000154,Mình muốn biết Nên tập Đẩy ngực dốc xuống với tạ đơn bao nhiêu set và rep?,faq_lookup,faq,FAQ000039,vi,all,set rep|Đẩy ngực dốc xuống với tạ đơn|programming
Q0000155,Giải thích giúp mình Nên tập Đẩy ngực dốc xuống với tạ đơn bao nhiêu set và rep?,faq_lookup,faq,FAQ000039,vi,all,set rep|Đẩy ngực dốc xuống với tạ đơn|programming
Q0000156,Nên tập Đẩy ngực dốc xuống với tạ đơn bao nhiêu set và rep?,faq_lookup,faq,FAQ000039,vi,all,set rep|Đẩy ngực dốc xuống với tạ đơn|programming
Q0000157,"Nếu không có tạ đơn, ghế tập thì thay bài Đẩy ngực dốc xuống với tạ đơn bằng gì?",faq_lookup,faq,FAQ000040,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với tạ đơn|Tạ đơn, Ghế tập"
Q0000158,"Mình muốn biết Nếu không có tạ đơn, ghế tập thì thay bài Đẩy ngực dốc xuống với tạ đơn bằng gì?",faq_lookup,faq,FAQ000040,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với tạ đơn|Tạ đơn, Ghế tập"
Q0000159,"Tư vấn nhanh: Nếu không có tạ đơn, ghế tập thì thay bài Đẩy ngực dốc xuống với tạ đơn bằng gì?",faq_lookup,faq,FAQ000040,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với tạ đơn|Tạ đơn, Ghế tập"
Q0000160,"Nếu không có tạ đơn, ghế tập thì thay bài Đẩy ngực dốc xuống với tạ đơn bằng gì?",faq_lookup,faq,FAQ000040,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với tạ đơn|Tạ đơn, Ghế tập"
Q0000161,Tư vấn nhanh: Cách tập đúng bài Đẩy ngực dốc xuống với máy là gì?,faq_lookup,faq,FAQ000041,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với máy|Ngực
Q0000162,Cho mình hỏi Cách tập đúng bài Đẩy ngực dốc xuống với máy là gì?,faq_lookup,faq,FAQ000041,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với máy|Ngực
Q0000163,Mình muốn biết Cách tập đúng bài Đẩy ngực dốc xuống với máy là gì?,faq_lookup,faq,FAQ000041,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với máy|Ngực
Q0000164,Cách tập đúng bài Đẩy ngực dốc xuống với máy là gì?,faq_lookup,faq,FAQ000041,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với máy|Ngực
Q0000165,Giải thích giúp mình Lỗi thường gặp khi tập Đẩy ngực dốc xuống với máy là gì?,faq_lookup,faq,FAQ000042,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với máy
Q0000166,Mình muốn biết Lỗi thường gặp khi tập Đẩy ngực dốc xuống với máy là gì?,faq_lookup,faq,FAQ000042,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với máy
Q0000167,Tư vấn nhanh: Lỗi thường gặp khi tập Đẩy ngực dốc xuống với máy là gì?,faq_lookup,faq,FAQ000042,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với máy
Q0000168,Lỗi thường gặp khi tập Đẩy ngực dốc xuống với máy là gì?,faq_lookup,faq,FAQ000042,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với máy
Q0000169,Nên tập Đẩy ngực dốc xuống với máy bao nhiêu set và rep?,faq_lookup,faq,FAQ000043,vi,all,set rep|Đẩy ngực dốc xuống với máy|programming
Q0000170,Cho mình hỏi Nên tập Đẩy ngực dốc xuống với máy bao nhiêu set và rep?,faq_lookup,faq,FAQ000043,vi,all,set rep|Đẩy ngực dốc xuống với máy|programming
Q0000171,Giải thích giúp mình Nên tập Đẩy ngực dốc xuống với máy bao nhiêu set và rep?,faq_lookup,faq,FAQ000043,vi,all,set rep|Đẩy ngực dốc xuống với máy|programming
Q0000172,Nên tập Đẩy ngực dốc xuống với máy bao nhiêu set và rep?,faq_lookup,faq,FAQ000043,vi,all,set rep|Đẩy ngực dốc xuống với máy|programming
Q0000173,"Giải thích giúp mình Nếu không có máy tập, ghế tập thì thay bài Đẩy ngực dốc xuống với máy bằng gì?",faq_lookup,faq,FAQ000044,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với máy|Máy tập, Ghế tập"
Q0000174,"Nếu không có máy tập, ghế tập thì thay bài Đẩy ngực dốc xuống với máy bằng gì?",faq_lookup,faq,FAQ000044,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với máy|Máy tập, Ghế tập"
Q0000175,"Tư vấn nhanh: Nếu không có máy tập, ghế tập thì thay bài Đẩy ngực dốc xuống với máy bằng gì?",faq_lookup,faq,FAQ000044,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với máy|Máy tập, Ghế tập"
Q0000176,"Nếu không có máy tập, ghế tập thì thay bài Đẩy ngực dốc xuống với máy bằng gì?",faq_lookup,faq,FAQ000044,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với máy|Máy tập, Ghế tập"
Q0000177,Giải thích giúp mình Cách tập đúng bài Đẩy ngực dốc xuống với máy smith là gì?,faq_lookup,faq,FAQ000045,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với máy smith|Ngực
Q0000178,Cách tập đúng bài Đẩy ngực dốc xuống với máy smith là gì?,faq_lookup,faq,FAQ000045,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với máy smith|Ngực
Q0000179,Mình muốn biết Cách tập đúng bài Đẩy ngực dốc xuống với máy smith là gì?,faq_lookup,faq,FAQ000045,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với máy smith|Ngực
Q0000180,Cách tập đúng bài Đẩy ngực dốc xuống với máy smith là gì?,faq_lookup,faq,FAQ000045,vi,all,bài tập|kỹ thuật|Đẩy ngực dốc xuống với máy smith|Ngực
Q0000181,Lỗi thường gặp khi tập Đẩy ngực dốc xuống với máy smith là gì?,faq_lookup,faq,FAQ000046,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với máy smith
Q0000182,Mình muốn biết Lỗi thường gặp khi tập Đẩy ngực dốc xuống với máy smith là gì?,faq_lookup,faq,FAQ000046,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với máy smith
Q0000183,Cho mình hỏi Lỗi thường gặp khi tập Đẩy ngực dốc xuống với máy smith là gì?,faq_lookup,faq,FAQ000046,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với máy smith
Q0000184,Lỗi thường gặp khi tập Đẩy ngực dốc xuống với máy smith là gì?,faq_lookup,faq,FAQ000046,vi,all,bài tập|lỗi form|Đẩy ngực dốc xuống với máy smith
Q0000185,Cho mình hỏi Nên tập Đẩy ngực dốc xuống với máy smith bao nhiêu set và rep?,faq_lookup,faq,FAQ000047,vi,all,set rep|Đẩy ngực dốc xuống với máy smith|programming
Q0000186,Giải thích giúp mình Nên tập Đẩy ngực dốc xuống với máy smith bao nhiêu set và rep?,faq_lookup,faq,FAQ000047,vi,all,set rep|Đẩy ngực dốc xuống với máy smith|programming
Q0000187,Mình muốn biết Nên tập Đẩy ngực dốc xuống với máy smith bao nhiêu set và rep?,faq_lookup,faq,FAQ000047,vi,all,set rep|Đẩy ngực dốc xuống với máy smith|programming
Q0000188,Nên tập Đẩy ngực dốc xuống với máy smith bao nhiêu set và rep?,faq_lookup,faq,FAQ000047,vi,all,set rep|Đẩy ngực dốc xuống với máy smith|programming
Q0000189,"Giải thích giúp mình Nếu không có máy smith, ghế tập thì thay bài Đẩy ngực dốc xuống với máy smith bằng gì?",faq_lookup,faq,FAQ000048,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với máy smith|Máy smith, Ghế tập"
Q0000190,"Mình muốn biết Nếu không có máy smith, ghế tập thì thay bài Đẩy ngực dốc xuống với máy smith bằng gì?",faq_lookup,faq,FAQ000048,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với máy smith|Máy smith, Ghế tập"
Q0000191,"Tư vấn nhanh: Nếu không có máy smith, ghế tập thì thay bài Đẩy ngực dốc xuống với máy smith bằng gì?",faq_lookup,faq,FAQ000048,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với máy smith|Máy smith, Ghế tập"
Q0000192,"Nếu không có máy smith, ghế tập thì thay bài Đẩy ngực dốc xuống với máy smith bằng gì?",faq_lookup,faq,FAQ000048,vi,all,"thay bài|equipment|Đẩy ngực dốc xuống với máy smith|Máy smith, Ghế tập"
Q0000193,Cho mình hỏi Cách tập đúng bài Hít đất cơ bản là gì?,faq_lookup,faq,FAQ000049,vi,all,bài tập|kỹ thuật|Hít đất cơ bản|Ngực
Q0000194,Giải thích giúp mình Cách tập đúng bài Hít đất cơ bản là gì?,faq_lookup,faq,FAQ000049,vi,all,bài tập|kỹ thuật|Hít đất cơ bản|Ngực
Q0000195,Cách tập đúng bài Hít đất cơ bản là gì?,faq_lookup,faq,FAQ000049,vi,all,bài tập|kỹ thuật|Hít đất cơ bản|Ngực
Q0000196,Cách tập đúng bài Hít đất cơ bản là gì?,faq_lookup,faq,FAQ000049,vi,all,bài tập|kỹ thuật|Hít đất cơ bản|Ngực
Q0000197,Lỗi thường gặp khi tập Hít đất cơ bản là gì?,faq_lookup,faq,FAQ000050,vi,all,bài tập|lỗi form|Hít đất cơ bản
Q0000198,Tư vấn nhanh: Lỗi thường gặp khi tập Hít đất cơ bản là gì?,faq_lookup,faq,FAQ000050,vi,all,bài tập|lỗi form|Hít đất cơ bản
Q0000199,Giải thích giúp mình Lỗi thường gặp khi tập Hít đất cơ bản là gì?,faq_lookup,faq,FAQ000050,vi,all,bài tập|lỗi form|Hít đất cơ bản
Q0000200,Lỗi thường gặp khi tập Hít đất cơ bản là gì?,faq_lookup,faq,FAQ000050,vi,all,bài tập|lỗi form|Hít đất cơ bản
Q0000201,Mình muốn biết Nên tập Hít đất cơ bản bao nhiêu set và rep?,faq_lookup,faq,FAQ000051,vi,all,set rep|Hít đất cơ bản|programming
Q0000202,Cho mình hỏi Nên tập Hít đất cơ bản bao nhiêu set và rep?,faq_lookup,faq,FAQ000051,vi,all,set rep|Hít đất cơ bản|programming
Q0000203,Nên tập Hít đất cơ bản bao nhiêu set và rep?,faq_lookup,faq,FAQ000051,vi,all,set rep|Hít đất cơ bản|programming
Q0000204,Nên tập Hít đất cơ bản bao nhiêu set và rep?,faq_lookup,faq,FAQ000051,vi,all,set rep|Hít đất cơ bản|programming
Q0000205,Nếu không có trọng lượng cơ thể thì thay bài Hít đất cơ bản bằng gì?,faq_lookup,faq,FAQ000052,vi,all,thay bài|equipment|Hít đất cơ bản|Trọng lượng cơ thể
Q0000206,Giải thích giúp mình Nếu không có trọng lượng cơ thể thì thay bài Hít đất cơ bản bằng gì?,faq_lookup,faq,FAQ000052,vi,all,thay bài|equipment|Hít đất cơ bản|Trọng lượng cơ thể
Q0000207,Mình muốn biết Nếu không có trọng lượng cơ thể thì thay bài Hít đất cơ bản bằng gì?,faq_lookup,faq,FAQ000052,vi,all,thay bài|equipment|Hít đất cơ bản|Trọng lượng cơ thể
Q0000208,Nếu không có trọng lượng cơ thể thì thay bài Hít đất cơ bản bằng gì?,faq_lookup,faq,FAQ000052,vi,all,thay bài|equipment|Hít đất cơ bản|Trọng lượng cơ thể
Q0000209,Mình muốn biết Cách tập đúng bài Hít đất rộng tay là gì?,faq_lookup,faq,FAQ000053,vi,all,bài tập|kỹ thuật|Hít đất rộng tay|Ngực
Q0000210,Giải thích giúp mình Cách tập đúng bài Hít đất rộng tay là gì?,faq_lookup,faq,FAQ000053,vi,all,bài tập|kỹ thuật|Hít đất rộng tay|Ngực
Q0000211,Cho mình hỏi Cách tập đúng bài Hít đất rộng tay là gì?,faq_lookup,faq,FAQ000053,vi,all,bài tập|kỹ thuật|Hít đất rộng tay|Ngực
Q0000212,Cách tập đúng bài Hít đất rộng tay là gì?,faq_lookup,faq,FAQ000053,vi,all,bài tập|kỹ thuật|Hít đất rộng tay|Ngực
Q0000213,Giải thích giúp mình Lỗi thường gặp khi tập Hít đất rộng tay là gì?,faq_lookup,faq,FAQ000054,vi,all,bài tập|lỗi form|Hít đất rộng tay
Q0000214,Lỗi thường gặp khi tập Hít đất rộng tay là gì?,faq_lookup,faq,FAQ000054,vi,all,bài tập|lỗi form|Hít đất rộng tay
Q0000215,Mình muốn biết Lỗi thường gặp khi tập Hít đất rộng tay là gì?,faq_lookup,faq,FAQ000054,vi,all,bài tập|lỗi form|Hít đất rộng tay
Q0000216,Lỗi thường gặp khi tập Hít đất rộng tay là gì?,faq_lookup,faq,FAQ000054,vi,all,bài tập|lỗi form|Hít đất rộng tay
Q0000217,Tư vấn nhanh: Nên tập Hít đất rộng tay bao nhiêu set và rep?,faq_lookup,faq,FAQ000055,vi,all,set rep|Hít đất rộng tay|programming
Q0000218,Cho mình hỏi Nên tập Hít đất rộng tay bao nhiêu set và rep?,faq_lookup,faq,FAQ000055,vi,all,set rep|Hít đất rộng tay|programming
Q0000219,Giải thích giúp mình Nên tập Hít đất rộng tay bao nhiêu set và rep?,faq_lookup,faq,FAQ000055,vi,all,set rep|Hít đất rộng tay|programming
Q0000220,Nên tập Hít đất rộng tay bao nhiêu set và rep?,faq_lookup,faq,FAQ000055,vi,all,set rep|Hít đất rộng tay|programming
Q0000221,Nếu không có trọng lượng cơ thể thì thay bài Hít đất rộng tay bằng gì?,faq_lookup,faq,FAQ000056,vi,all,thay bài|equipment|Hít đất rộng tay|Trọng lượng cơ thể
Q0000222,Mình muốn biết Nếu không có trọng lượng cơ thể thì thay bài Hít đất rộng tay bằng gì?,faq_lookup,faq,FAQ000056,vi,all,thay bài|equipment|Hít đất rộng tay|Trọng lượng cơ thể
